reciter_id,surah_id,ayah_id,duration_s,text_simple,word_count,num_alignments,audio_filename
73,31,3,20.172000885009766,ام يقولون افتراه بل هو الحق من ربك لتنذر قوما ما اتاهم من نذير من قبلك لعلهم يهتدون,18,18,tadabur_spk0073_S31_A3_ab776748_000109.wav
74,55,81,6.928999900817871,افبهذا الحديث انتم مدهنون,4,4,tadabur_spk0074_S55_A81_7a73967f_000000.wav
17,8,84,18.57200050354004,ولا تصل على احد منهم مات ابدا ولا تقم على قبره انهم كفروا بالله ورسوله وماتوا وهم فاسقون,18,18,tadabur_spk0017_S8_A84_bba22425_000052.wav
146,21,70,21.341999053955078,الم تعلم ان الله يعلم ما في السماء والارض ان ذلك في كتاب ان ذلك على الله يسير,18,18,tadabur_spk0146_S21_A70_b8b13e72_000058.wav
93,3,87,14.269000053405762,الله لا اله الا هو ليجمعنكم الى يوم القيامة لا ريب فيه ومن اصدق من الله حديثا,17,17,tadabur_spk0093_S3_A87_7f56600c_000048.wav
5,88,22,10.746999740600586,وجاء ربك والملك صفا صفا,5,5,tadabur_spk0005_S88_A22_d81e7612_000015.wav
489,76,33,4.206999778747559,كانه جمالت صفر,3,3,tadabur_spk0489_S76_A33_ca70280d_000000.wav
26,83,11,3.9820001125335693,فسوف يدعو ثبورا,3,3,tadabur_spk0026_S83_A11_988c3b35_000177.wav
73,24,39,12.088000297546387,وكلا ضربنا له الامثال وكلا تبرنا تتبيرا,7,7,tadabur_spk0073_S24_A39_8a0f579f_000017.wav
18,3,156,8.642000198364258,وبكفرهم وقولهم على مريم بهتانا عظيما,6,6,tadabur_spk0018_S3_A156_81ae95bb_000007.wav
12,18,87,8.868000030517578,لا يملكون الشفاعة الا من اتخذ عند الرحمن عهدا,9,9,tadabur_spk0012_S18_A87_ff0e6aad_000075.wav
120,8,7,22.999000549316406,كيف يكون للمشركين عهد عند الله وعند رسوله الا الذين عاهدتم عند المسجد الحرام فما استقاموا لكم فاستقيموا لهم ان الله يحب المتقين,23,23,tadabur_spk0120_S8_A7_2169cc05_000001.wav
18,46,24,8.845000267028809,افلا يتدبرون القران ام على قلوب اقفالها,7,7,tadabur_spk0018_S46_A24_b817b7af_000012.wav
658,69,10,3.944999933242798,ولا يسال حميم حميما,4,4,tadabur_spk0658_S69_A10_ae51cc4c_000000.wav
5,62,11,16.731000900268555,ولن يؤخر الله نفسا اذا جاء اجلها والله خبير بما تعملون,11,11,tadabur_spk0005_S62_A11_7797ea98_000063.wav
60,26,29,10.425000190734863,قالت يا ايها الملا اني القي الي كتاب كريم,9,9,tadabur_spk0060_S26_A29_bb4aeee4_000020.wav
28,3,148,9.609000205993652,لا يحب الله الجهر بالسوء من القول الا من ظلم وكان الله سميعا عليما,14,14,tadabur_spk0028_S3_A148_7b6e19bf_000005.wav
0,35,42,7.506999969482422,وخلقنا لهم من مثله ما يركبون,6,6,tadabur_spk0000_S35_A42_0c99c024_000026.wav
126,15,29,11.937999725341797,فادخلوا ابواب جهنم خالدين فيها فلبئس مثوى المتكبرين,8,8,tadabur_spk0126_S15_A29_072da4e0_001737.wav
73,23,25,12.845999717712402,يومئذ يوفيهم الله دينهم الحق ويعلمون ان الله هو الحق المبين,11,11,tadabur_spk0073_S23_A25_8c6c9464_000117.wav
108,43,2,3.9619998931884766,والكتاب المبين,2,2,tadabur_spk0108_S43_A2_f3c07973_000136.wav
586,16,58,24.983999252319336,وان من قرية الا نحن مهلكوها قبل يوم القيامة او معذبوها عذابا شديدا كان ذلك في الكتاب مسطورا,18,18,tadabur_spk0586_S16_A58_1fd446f5_000052.wav
131,32,71,13.08899974822998,يصلح لكم اعمالكم ويغفر لكم ذنوبكم ومن يطع الله ورسوله فقد فاز فوزا عظيما,14,14,tadabur_spk0131_S32_A71_a7cfbdf8_000045.wav
87,1,212,21.809999465942383,زين للذين كفروا الحياة الدنيا ويسخرون من الذين امنوا والذين اتقوا فوقهم يوم القيامة والله يرزق من يشاء بغير حساب,20,20,tadabur_spk0087_S1_A212_827a7af7_000150.wav
117,94,3,4.081999778747559,وهذا البلد الامين,3,3,tadabur_spk0117_S94_A3_f05d098f_000189.wav
127,6,104,9.805999755859375,وقال موسى يا فرعون اني رسول من رب العالمين,9,9,tadabur_spk0127_S6_A104_0ce7d863_000051.wav
17,23,57,14.734000205993652,لا تحسبن الذين كفروا معجزين في الارض وماواهم النار ولبئس المصير,11,11,tadabur_spk0017_S23_A57_d3748fb7_000003.wav
179,6,21,7.043000221252441,وقاسمهما اني لكما لمن الناصحين,5,5,tadabur_spk0179_S6_A21_89bdd479_000015.wav
78,5,17,22.88599967956543,وان يمسسك الله بضر فلا كاشف له الا هو وان يمسسك بخير فهو على كل شيء قدير,17,17,tadabur_spk0065_S5_A17_1977d5f1_000014.wav
397,29,51,13.029000282287598,ولئن ارسلنا ريحا فراوه مصفرا لظلوا من بعده يكفرون,9,9,tadabur_spk0397_S29_A51_3f197ce4_000035.wav
174,1,10,16.76799964904785,في قلوبهم مرض فزادهم الله مرضا ولهم عذاب اليم بما كانوا يكذبون,12,12,tadabur_spk0174_S1_A10_d7e3935b_000004.wav
9,1,185,38.13100051879883,شهر رمضان الذي انزل فيه القران هدى للناس وبينات من الهدى والفرقان فمن شهد منكم الشهر فليصمه ومن كان مريضا او على سفر فعدة من ايام اخر يريد الله بكم اليسر ولا يريد بكم العسر ولتكملوا العدة ولتكبروا الله على ما هداكم ولعلكم تشكرون,44,44,tadabur_spk0009_S1_A185_cf2c9044_000029.wav
66,39,27,13.85099983215332,وقال موسى اني عذت بربي وربكم من كل متكبر لا يؤمن بيوم الحساب,13,13,tadabur_spk0066_S39_A27_a07b5ae5_000020.wav
254,88,24,6.3470001220703125,يقول يا ليتني قدمت لحياتي,5,5,tadabur_spk0254_S88_A24_e0031659_000000.wav
78,29,5,10.743000030517578,بنصر الله ينصر من يشاء وهو العزيز الرحيم,8,8,tadabur_spk0065_S29_A5_bc32db8b_000002.wav
51,30,33,29.417999267578125,يا ايها الناس اتقوا ربكم واخشوا يوما لا يجزي والد عن ولده ولا مولود هو جاز عن والده شيئا ان وعد الله حق فلا تغرنكم الحياة الدنيا ولا يغرنكم بالله الغرور,31,31,tadabur_spk0051_S30_A33_9eed0415_000007.wav
99,55,14,4.744999885559082,وقليل من الاخرين,3,3,tadabur_spk0099_S55_A14_12d569b0_000228.wav
16,29,6,12.906000137329102,وعد الله لا يخلف الله وعده ولكن اكثر الناس لا يعلمون,11,11,tadabur_spk0016_S29_A6_022202bd_000004.wav
198,36,59,5.686999797821045,الا موتتنا الاولى وما نحن بمعذبين,6,6,tadabur_spk0198_S36_A59_1c7c5ad3_000000.wav
120,2,95,11.64900016784668,قل صدق الله فاتبعوا ملة ابراهيم حنيفا وما كان من المشركين,11,11,tadabur_spk0120_S2_A95_908ac793_000071.wav
591,18,2,4.425000190734863,ذكر رحمت ربك عبده زكريا,5,5,tadabur_spk0591_S18_A2_1dff0034_000000.wav
75,57,13,33.54800033569336,ااشفقتم ان تقدموا بين يدي نجواكم صدقات فاذ لم تفعلوا وتاب الله عليكم فاقيموا الصلاة واتوا الزكاة واطيعوا الله ورسوله والله خبير بما تعملون,24,24,tadabur_spk0075_S57_A13_deb74572_000006.wav
26,2,60,7.284999847412109,الحق من ربك فلا تكن من الممترين,7,7,tadabur_spk0026_S2_A60_5f1335e5_000020.wav
93,84,7,5.521999835968018,وهم على ما يفعلون بالمؤمنين شهود,6,6,tadabur_spk0093_S84_A7_3f52050a_000218.wav
51,2,156,42.957000732421875,يا ايها الذين امنوا لا تكونوا كالذين كفروا وقالوا لاخوانهم اذا ضربوا في الارض او كانوا غزى لو كانوا عندنا ما ماتوا وما قتلوا ليجعل الله ذلك حسرة في قلوبهم والله يحيي ويميت والله بما تعملون بصير,37,37,tadabur_spk0051_S2_A156_94a3c64e_000012.wav
41,2,152,59.676998138427734,ولقد صدقكم الله وعده اذ تحسونهم باذنه حتى اذا فشلتم وتنازعتم في الامر وعصيتم من بعد ما اراكم ما تحبون منكم من يريد الدنيا ومنكم من يريد الاخرة ثم صرفكم عنهم ليبتليكم ولقد عفا عنكم والله ذو فضل على المؤمنين,40,40,tadabur_spk0041_S2_A152_30d1b085_000093.wav
36,75,28,14.748000144958496,نحن خلقناهم وشددنا اسرهم واذا شئنا بدلنا امثالهم تبديلا,9,9,tadabur_spk0036_S75_A28_4a7dc55b_000310.wav
101,67,35,6.2210001945495605,افنجعل المسلمين كالمجرمين,3,3,tadabur_spk0101_S67_A35_f28b5830_000056.wav
66,11,54,16.354000091552734,وقال الملك ائتوني به استخلصه لنفسي فلما كلمه قال انك اليوم لدينا مكين امين,14,14,tadabur_spk0066_S11_A54_542d393c_000039.wav
9,78,39,3.740999937057495,فان الجحيم هي الماوى,4,4,tadabur_spk0009_S78_A39_c96bb65d_000063.wav
36,37,25,11.628000259399414,فغفرنا له ذلك وان له عندنا لزلفى وحسن ماب,9,9,tadabur_spk0036_S37_A25_04f0d970_000021.wav
78,25,78,4.881999969482422,الذي خلقني فهو يهدين,4,4,tadabur_spk0078_S25_A78_16c59e91_000056.wav
44,1,21,13.085000038146973,يا ايها الناس اعبدوا ربكم الذي خلقكم والذين من قبلكم لعلكم تتقون,12,12,tadabur_spk0044_S1_A21_d666743d_000011.wav
127,44,20,10.265000343322754,هذا بصائر للناس وهدى ورحمة لقوم يوقنون,7,7,tadabur_spk0127_S44_A20_1d6162f9_000012.wav
471,1,42,11.076000213623047,ولا تلبسوا الحق بالباطل وتكتموا الحق وانتم تعلمون,8,8,tadabur_spk0471_S1_A42_29f6d6b3_000000.wav
38,14,47,10.22599983215332,ونزعنا ما في صدورهم من غل اخوانا على سرر متقابلين,10,10,tadabur_spk0038_S14_A47_7183cbdf_000032.wav
300,18,41,6.908999919891357,واذكر في الكتاب ابراهيم انه كان صديقا نبيا,8,8,tadabur_spk0300_S18_A41_1ed9a723_000011.wav
108,43,9,5.605999946594238,بل هم في شك يلعبون,5,5,tadabur_spk0108_S43_A9_f3c07973_000143.wav
167,17,93,11.628999710083008,حتى اذا بلغ بين السدين وجد من دونهما قوما لا يكادون يفقهون قولا,13,13,tadabur_spk0167_S17_A93_6d312abb_000050.wav
479,24,11,9.038999557495117,بل كذبوا بالساعة واعتدنا لمن كذب بالساعة سعيرا,8,8,tadabur_spk0479_S24_A11_75520d7b_000010.wav
177,9,80,11.381999969482422,فلما جاء السحرة قال لهم موسى القوا ما انتم ملقون,10,10,tadabur_spk0177_S9_A80_2f1e22fc_000065.wav
80,40,17,17.065000534057617,واما ثمود فهديناهم فاستحبوا العمى على الهدى فاخذتهم صاعقة العذاب الهون بما كانوا يكسبون,14,14,tadabur_spk0080_S40_A17_0b4f704f_000108.wav
66,29,18,7.9629998207092285,وله الحمد في السماوات والارض وعشيا وحين تظهرون,8,8,tadabur_spk0066_S29_A18_b985630a_000016.wav
324,38,45,27.72599983215332,واذا ذكر الله وحده اشمازت قلوب الذين لا يؤمنون بالاخرة واذا ذكر الذين من دونه اذا هم يستبشرون,18,18,tadabur_spk0324_S38_A45_b05c55c0_000000.wav
48,27,72,15.847000122070312,قل ارايتم ان جعل الله عليكم النهار سرمدا الى يوم القيامة من اله غير الله ياتيكم بليل تسكنون فيه افلا تبصرون,21,21,tadabur_spk0048_S27_A72_19d1bf8c_000041.wav
0,8,72,31.503000259399414,وعد الله المؤمنين والمؤمنات جنات تجري من تحتها الانهار خالدين فيها ومساكن طيبة في جنات عدن ورضوان من الله اكبر ذلك هو الفوز العظيم,24,24,tadabur_spk0000_S8_A72_7fe1e7f8_000039.wav
146,66,8,17.09000015258789,تكاد تميز من الغيظ كلما القي فيها فوج سالهم خزنتها الم ياتكم نذير,13,13,tadabur_spk0146_S66_A8_b3597c7e_000007.wav
26,1,3,11.045999526977539,الذين يؤمنون بالغيب ويقيمون الصلاة ومما رزقناهم ينفقون,8,8,tadabur_spk0026_S1_A3_5f341f18_000009.wav
247,1,7,16.267000198364258,ختم الله على قلوبهم وعلى سمعهم وعلى ابصارهم غشاوة ولهم عذاب عظيم,12,12,tadabur_spk0247_S1_A7_989b6b69_000004.wav
41,73,49,7.047999858856201,فما لهم عن التذكرة معرضين,5,5,tadabur_spk0041_S73_A49_cdd56c4e_000245.wav
515,2,74,15.378000259399414,يختص برحمته من يشاء والله ذو الفضل العظيم,8,8,tadabur_spk0515_S2_A74_a9747985_000000.wav
120,9,33,9.265999794006348,كذلك حقت كلمت ربك على الذين فسقوا انهم لا يؤمنون,10,10,tadabur_spk0120_S9_A33_26428c4e_000030.wav
118,18,14,6.946000099182129,وبرا بوالديه ولم يكن جبارا عصيا,6,6,tadabur_spk0118_S18_A14_4499bd4d_000009.wav
133,16,101,26.426000595092773,ولقد اتينا موسى تسع ايات بينات فاسال بني اسرائيل اذ جاءهم فقال له فرعون اني لاظنك يا موسى مسحورا,19,19,tadabur_spk0133_S16_A101_8f9fb8ac_000088.wav
153,19,107,8.229000091552734,لا ترى فيها عوجا ولا امتا,6,6,tadabur_spk0153_S19_A107_bbd89daa_000048.wav
27,5,3,12.125,وهو الله في السماوات وفي الارض يعلم سركم وجهركم ويعلم ما تكسبون,12,12,tadabur_spk0027_S5_A3_82d24d7d_000001.wav
254,19,57,10.571999549865723,قال اجئتنا لتخرجنا من ارضنا بسحرك يا موسى,8,8,tadabur_spk0254_S19_A57_3c4cc308_000000.wav
433,8,35,21.158000946044922,يوم يحمى عليها في نار جهنم فتكوى بها جباههم وجنوبهم وظهورهم هذا ما كنزتم لانفسكم فذوقوا ما كنتم تكنزون,19,19,tadabur_spk0433_S8_A35_d04f84b0_000057.wav
301,1,137,18.82200050354004,فان امنوا بمثل ما امنتم به فقد اهتدوا وان تولوا فانما هم في شقاق فسيكفيكهم الله وهو السميع العليم,19,19,tadabur_spk0301_S1_A137_a0eb9c26_000000.wav
148,73,11,6.302000045776367,ذرني ومن خلقت وحيدا,4,4,tadabur_spk0148_S73_A11_51369f84_000229.wav
18,14,30,6.2220001220703125,فسجد الملائكة كلهم اجمعون,4,4,tadabur_spk18_S14_A30_f0a465a5_000031.wav
471,80,29,7.290999889373779,وما تشاءون الا ان يشاء الله رب العالمين,8,8,tadabur_spk0471_S80_A29_1fc095b2_000000.wav
62,24,55,15.442000389099121,ويعبدون من دون الله ما لا ينفعهم ولا يضرهم وكان الكافر على ربه ظهيرا,14,14,tadabur_spk0062_S24_A55_295763f7_000045.wav
106,51,9,7.061999797821045,يوم تمور السماء مورا,4,4,tadabur_spk0106_S51_A9_9d3ec976_000029.wav
126,4,83,20.983999252319336,واذا سمعوا ما انزل الى الرسول ترى اعينهم تفيض من الدمع مما عرفوا من الحق يقولون ربنا امنا فاكتبنا مع الشاهدين,21,21,tadabur_spk0126_S4_A83_072da4e0_000647.wav
